file,class,is_dispatch,bases,attr_key,attr_val,method_signature,method_doc
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetProductCombo_l_1Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetProductCombo_l_2Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetProductCombo_l_3Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetProductCombo_r_1Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetProductCombo_r_2Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetProductCombo_r_3Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetProjectCheckButtonLock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetResourceCheckButtonLock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetResourceCombo_l_1Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetResourceCombo_l_2Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetResourceCombo_l_3Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetResourceCombo_r_1Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetResourceCombo_r_2Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetResourceCombo_r_3Lock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetV5FilterAttsLock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetV5ProcessCheckButtonLock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetV5ProductCheckButtonLock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,"SetV5ResourceCheckButtonLock(self, iLocked)",
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,CLSID,IID('{789DC017-36AE-48D1-AB7E-9ACFBF1A2A45}'),,
DPMSettingsTypeLib.py,CompareToolSettingAtt,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,Correct(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,Highlight(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,IsUseOnly(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,Isactivate(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,Parse(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,SetUseOnly(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,Status(self),
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,CLSID,IID('{96FBC284-BCFE-11D2-9B5B-006094EB7ECA}'),,
GenKweTypeLib.py,ExpertCheck,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,Correct(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,Highlight(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,IsUseOnly(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,Isactivate(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,Parse(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,SetUseOnly(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,Status(self),
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,CLSID,IID('{A4CA4A50-A02D-11D4-9EFB-00D0B752954C}'),,
GenKweTypeLib.py,ExpertCheckRuntime,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertReportObject,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertReportObject,True,DispatchBaseClass,,,"getTuple(self, oSafeArray)",
GenKweTypeLib.py,ExpertReportObject,True,DispatchBaseClass,,,getTupleSize(self),
GenKweTypeLib.py,ExpertReportObject,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertReportObject,True,DispatchBaseClass,CLSID,IID('{2EBC278C-61D5-11D3-9B79-006094EB7ECA}'),,
GenKweTypeLib.py,ExpertReportObject,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,,,"FailItem(self, iIndex)",
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,,,"Item(self, iIndex)",
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,,,"SucceedItem(self, iIndex)",
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,,,"__getitem__(self, key)",
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,,,__len__(self),
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,,,__nonzero__(self),
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,CLSID,IID('{9E7F80C0-50D2-11D4-9EEB-00508B617AE8}'),,
GenKweTypeLib.py,ExpertReportObjects,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,IsUseOnly(self),
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,Isactivate(self),
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,Parse(self),
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,SetUseOnly(self),
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,CLSID,IID('{FA729E14-9F72-11D4-9EFB-00D0B752954C}'),,
GenKweTypeLib.py,ExpertRule,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"AddFact(self, iFact)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"AddRootOfFacts(self, iRootFacts)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,Deduce(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,Fingerprint(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"GetInParameter(self, iIndex)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,GetNumberOfRootsOfFacts(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"GetOutParameter(self, iIndex)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"GetRootsOfFacts(self, oRootsOfFacts)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"Import(self, iRuleSet, iForce)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"Modify(self, iValue)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"ReloadFact(self, iFact)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"RemoveFact(self, iFact)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"RemoveRootOfFacts(self, iRootFacts)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"Rename(self, iName)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"Report(self, reallyStartBrowser)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"Solve(self, iCompleteSolve)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"SolveWithLoad(self, iCompleteSolve)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,SynchronizeStatus(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,VolatileCopy(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,__call__(self),
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"__str__(self, *args)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,"__int__(self, *args)",
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,CLSID,IID('{709360AC-BCFE-11D2-9B5B-006094EB7ECA}'),,
GenKweTypeLib.py,ExpertRuleBase,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,IsUseOnly(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,Isactivate(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,Parse(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,SetUseOnly(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,CLSID,IID('{266937E0-BEBD-11D4-9F0A-00D0B7AF59EF}'),,
GenKweTypeLib.py,ExpertRuleBaseComponentRuntime,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,"Item(self, iIndex)",
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,"Remove(self, iIndex)",
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,ShallowCount(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,"ShallowItem(self, iIndex)",
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,"ShallowRemove(self, iIndex)",
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,"__getitem__(self, key)",
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,__len__(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,,,__nonzero__(self),
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,CLSID,IID('{985E050E-BF11-11D4-9EFC-00D0B752954C}'),,
GenKweTypeLib.py,ExpertRuleBaseComponentRuntimes,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"AddFact(self, iFact)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"AddRootOfFacts(self, iRootFacts)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,Deduce(self),
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,Fingerprint(self),
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"GetInParameter(self, iIndex)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,GetNumberOfRootsOfFacts(self),
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"GetOutParameter(self, iIndex)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"GetRootsOfFacts(self, oRootsOfFacts)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"Import(self, iRuleSet, iForce)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"Modify(self, iValue)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"ReloadFact(self, iFact)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"RemoveFact(self, iFact)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"RemoveRootOfFacts(self, iRootFacts)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"Rename(self, iName)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"Report(self, reallyStartBrowser)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"Solve(self, iCompleteSolve)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"SolveWithLoad(self, iCompleteSolve)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,SynchronizeStatus(self),
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,__call__(self),
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"__str__(self, *args)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,"__int__(self, *args)",
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,CLSID,IID('{23F084D0-9F4C-11D4-9EFB-00D0B752954C}'),,
GenKweTypeLib.py,ExpertRuleBaseRuntime,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleBasesFactory,True,DispatchBaseClass,,,"CreateRuleBase(self, iName)",
GenKweTypeLib.py,ExpertRuleBasesFactory,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleBasesFactory,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleBasesFactory,True,DispatchBaseClass,CLSID,IID('{1B273B62-9580-40E2-A48D-A0F7B8DFAE55}'),,
GenKweTypeLib.py,ExpertRuleBasesFactory,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleBasesSet,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleBasesSet,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleBasesSet,True,DispatchBaseClass,CLSID,IID('{72813D2E-5094-4DB1-9684-E2C73F3D041E}'),,
GenKweTypeLib.py,ExpertRuleBasesSet,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,IsUseOnly(self),
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,Isactivate(self),
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,Parse(self),
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,SetUseOnly(self),
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,CLSID,IID('{529C42D0-A031-11D4-9EFB-00D0B752954C}'),,
GenKweTypeLib.py,ExpertRuleRuntime,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,"CreateCheck(self, iName, iCheckVariables, iCheckBody, iRuleSet)",
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,"CreateRule(self, iName, iRuleVariables, iRuleBody, iRuleSet)",
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,"CreateRuleSet(self, iName, iRuleSet)",
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,IsUseOnly(self),
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,Isactivate(self),
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,Parse(self),
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,SetUseOnly(self),
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,Status(self),
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,CLSID,IID('{D095F2EE-BCFE-11D2-9B5B-006094EB7ECA}'),,
GenKweTypeLib.py,ExpertRuleSet,True,DispatchBaseClass,coclass_clsid,None,,
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,AccurateType(self),
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,Activate(self),
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,Deactivate(self),
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,"GetItem(self, IDName)",
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,IsUseOnly(self),
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,Isactivate(self),
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,Parse(self),
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,SetUseOnly(self),
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,Status(self),
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,CLSID,IID('{576F7050-BEBE-11D4-9F0A-00D0B7AF59EF}'),,
GenKweTypeLib.py,ExpertRuleSetRuntime,True,DispatchBaseClass,coclass_clsid,None,,
InfTypeLib.py,AnyObject,True,DispatchBaseClass,,,"GetItem(self, IDName)",
InfTypeLib.py,AnyObject,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
InfTypeLib.py,AnyObject,True,DispatchBaseClass,CLSID,IID('{7FAFF68C-2E6A-0000-0280-020AEF000000}'),,
InfTypeLib.py,AnyObject,True,DispatchBaseClass,coclass_clsid,None,,
InfTypeLib.py,Application,True,DispatchBaseClass,,,DisableNewUndoRedoTransaction(self),
InfTypeLib.py,Application,True,DispatchBaseClass,,,EnableNewUndoRedoTransaction(self),
InfTypeLib.py,Application,True,DispatchBaseClass,,,"FileSelectionBox(self, iTitle, iExtension, iMode)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,"FolderSelectionBox(self, iTitle)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,"GetItem(self, IDName)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,"GetSessionService(self, iService)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,GetWorkbenchId(self),
InfTypeLib.py,Application,True,DispatchBaseClass,,,"Help(self, iHelpID)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,"InputBox(self, iPrompt, iTitle, iDefault, iXPos, iYPos, iHelpFile, iContext)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,"MsgBox(self, iPrompt, iButtons, iTitle, iHelpFile, iContext)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,Quit(self),
InfTypeLib.py,Application,True,DispatchBaseClass,,,"StartCommand(self, iCommandId)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,"StartWorkbench(self, iWorkbenchId)",
InfTypeLib.py,Application,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
InfTypeLib.py,Application,True,DispatchBaseClass,CLSID,IID('{7D2C8116-DC44-0000-0280-030BA6000000}'),,
InfTypeLib.py,Application,True,DispatchBaseClass,coclass_clsid,IID('{87FD6F40-E252-11D5-8040-0010B5FA1031}'),,
InfTypeLib.py,Batch,True,DispatchBaseClass,,,"GetItem(self, IDName)",
InfTypeLib.py,Batch,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
InfTypeLib.py,Batch,True,DispatchBaseClass,CLSID,IID('{FED51760-FB45-11D3-9EE1-00508B675233}'),,
InfTypeLib.py,Batch,True,DispatchBaseClass,coclass_clsid,None,,
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,BoolArg(self),
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"BoolValue(self, iAttrName)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"DataValue(self, oTag)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,DoubleArg(self),
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"DoubleValue(self, iAttrName)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"FilesValue(self, iAttrName)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,FloatArg(self),
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"FloatValue(self, iAttrName)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"GetItem(self, IDName)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,LongArg(self),
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"LongValue(self, iAttrName)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"Parameter(self, iId)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,StringArg(self),
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,"StringValue(self, iAttrName)",
InfTypeLib.py,BatchElement,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
InfTypeLib.py,BatchElement,True,DispatchBaseClass,CLSID,IID('{1CEA9860-FB46-11D3-9EE1-00508B675233}'),,
InfTypeLib.py,BatchElement,True,DispatchBaseClass,coclass_clsid,None,,
InfTypeLib.py,BatchElements,True,DispatchBaseClass,,,"GetItem(self, IDName)",
InfTypeLib.py,BatchElements,True,DispatchBaseClass,,,"Item(self, iNumber)",
InfTypeLib.py,BatchElements,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
InfTypeLib.py,BatchElements,True,DispatchBaseClass,,,"__getitem__(self, key)",
InfTypeLib.py,BatchElements,True,DispatchBaseClass,,,__len__(self),
InfTypeLib.py,BatchElements,True,DispatchBaseClass,,,__nonzero__(self),
InfTypeLib.py,BatchElements,True,DispatchBaseClass,CLSID,IID('{CE7BACA0-FB45-11D3-9EE1-00508B675233}'),,
InfTypeLib.py,BatchElements,True,DispatchBaseClass,coclass_clsid,None,,
InfTypeLib.py,BatchLog,True,DispatchBaseClass,,,"GetItem(self, IDName)",
InfTypeLib.py,BatchLog,True,DispatchBaseClass,,,"Write(self, iWrittenString)",
InfTypeLib.py,BatchLog,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
InfTypeLib.py,BatchLog,True,DispatchBaseClass,CLSID,IID('{1C16BAAC-D500-11D4-85BB-00508B675233}'),,
InfTypeLib.py,BatchLog,True,DispatchBaseClass,coclass_clsid,None,,
InfTypeLib.py,BatchOutput,True,DispatchBaseClass,,,"GetItem(self, IDName)",
InfTypeLib.py,BatchOutput,True,DispatchBaseClass,,,"Write(self, iWrittenString)",
InfTypeLib.py,BatchOutput,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
InfTypeLib.py,BatchOutput,True,DispatchBaseClass,CLSID,IID('{DFAE992C-D4FF-11D4-85BB-00508B675233}'),,
InfTypeLib.py,BatchOutput,True,DispatchBaseClass,coclass_clsid,None,,
InfTypeLib.py,CATBaseDispatch,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
